x,y,seed,agent
894761,1.16077642,2,TRPO
894861,1.1673274799999998,2,TRPO
894961,1.1668627199999997,2,TRPO
895061,1.17254828,2,TRPO
895161,1.15927466,2,TRPO
895261,1.17900222,2,TRPO
895361,1.19606556,2,TRPO
895461,1.1764464,2,TRPO
895561,1.17657874,2,TRPO
895661,1.16480788,2,TRPO
895761,1.1566885599999996,2,TRPO
895861,1.1736738399999995,2,TRPO
895961,1.1722753199999996,2,TRPO
896061,1.1728980399999998,2,TRPO
896161,1.1570161799999998,2,TRPO
896261,1.17426358,2,TRPO
896361,1.19846106,2,TRPO
896461,1.19816552,2,TRPO
896561,1.20802414,2,TRPO
896661,1.23141066,2,TRPO
896761,1.2225447399999998,2,TRPO
896861,1.20556842,2,TRPO
896961,1.2215448799999995,2,TRPO
897061,1.2191336199999996,2,TRPO
897161,1.2171474799999995,2,TRPO
897261,1.2173081399999996,2,TRPO
897361,1.2008443799999995,2,TRPO
897461,1.1824544999999995,2,TRPO
897561,1.1652349199999998,2,TRPO
897661,1.1814594999999999,2,TRPO
897761,1.1838113,2,TRPO
897861,1.1699822800000002,2,TRPO
897961,1.1963113200000002,2,TRPO
898061,1.1989583,2,TRPO
898161,1.1790994600000002,2,TRPO
898261,1.15929122,2,TRPO
898361,1.1632513999999998,2,TRPO
898461,1.1644017400000002,2,TRPO
898561,1.1653329800000003,2,TRPO
898661,1.1651342000000002,2,TRPO
898761,1.1678179800000004,2,TRPO
898861,1.1843094200000004,2,TRPO
898961,1.1977631600000005,2,TRPO
899061,1.1865851800000005,2,TRPO
899161,1.2039107200000003,2,TRPO
899261,1.2032579800000005,2,TRPO
899361,1.2181349000000004,2,TRPO
899461,1.2358036200000009,2,TRPO
899561,1.2246202800000003,2,TRPO
899661,1.2260880200000004,2,TRPO
899761,1.2262557200000002,2,TRPO
899861,1.2238479400000002,2,TRPO
899961,1.2191148000000005,2,TRPO
900061,1.21265344,2,TRPO
900161,1.21291654,2,TRPO
900261,1.2097926,2,TRPO
900361,1.1923420399999998,2,TRPO
900461,1.2120040799999996,2,TRPO
900561,1.21134674,2,TRPO
900661,1.22192022,2,TRPO
900761,1.2257447599999998,2,TRPO
900861,1.2089375599999996,2,TRPO
900961,1.20919712,2,TRPO
901061,1.2277874599999998,2,TRPO
901161,1.23268338,2,TRPO
901261,1.2165022199999995,2,TRPO
901361,1.2150839999999998,2,TRPO
901461,1.19356138,2,TRPO
901561,1.1846038600000004,2,TRPO
901661,1.16434922,2,TRPO
901761,1.16370506,2,TRPO
901861,1.16591662,2,TRPO
901961,1.1670728599999998,2,TRPO
902061,1.1697695599999998,2,TRPO
902161,1.1662956799999995,2,TRPO
902261,1.1682412399999995,2,TRPO
902361,1.1872442599999995,2,TRPO
902461,1.2011974799999996,2,TRPO
902561,1.2024568399999995,2,TRPO
902661,1.1916990999999997,2,TRPO
902761,1.1897251399999995,2,TRPO
902861,1.2055686599999995,2,TRPO
902961,1.2100829199999996,2,TRPO
903061,1.2195349999999996,2,TRPO
903161,1.2155316999999997,2,TRPO
903261,1.2156507399999996,2,TRPO
903361,1.2124186399999997,2,TRPO
903461,1.2283432399999996,2,TRPO
903561,1.2281953799999994,2,TRPO
903661,1.2257859199999996,2,TRPO
903761,1.2220350399999993,2,TRPO
903861,1.2191521599999997,2,TRPO
903961,1.20688488,2,TRPO
904061,1.2261719799999995,2,TRPO
904161,1.21095018,2,TRPO
904261,1.2121751,2,TRPO
904361,1.19169974,2,TRPO
904461,1.1743142999999998,2,TRPO
904561,1.17412934,2,TRPO
904661,1.1919881,2,TRPO
904761,1.1897433999999998,2,TRPO
904861,1.19186464,2,TRPO
904961,1.2088988799999998,2,TRPO
905061,1.2153662199999995,2,TRPO
905161,1.2321042799999995,2,TRPO
905261,1.2201034799999997,2,TRPO
905361,1.2176409999999998,2,TRPO
905461,1.1957217999999998,2,TRPO
905561,1.2119964,2,TRPO
905661,1.21961678,2,TRPO
905761,1.20261998,2,TRPO
905861,1.1963431199999996,2,TRPO
905961,1.2159463199999998,2,TRPO
906061,1.19598398,2,TRPO
906161,1.19391666,2,TRPO
906261,1.19239546,2,TRPO
906361,1.18522832,2,TRPO
906461,1.18741944,2,TRPO
906561,1.1872828000000002,2,TRPO
906661,1.1860233,2,TRPO
906761,1.2038860400000002,2,TRPO
906861,1.22438106,2,TRPO
906961,1.20711066,2,TRPO
907061,1.20447778,2,TRPO
907161,1.20755932,2,TRPO
907261,1.22473736,2,TRPO
907361,1.20546982,2,TRPO
907461,1.19082044,2,TRPO
907561,1.20963528,2,TRPO
907661,1.20672802,2,TRPO
907761,1.22586702,2,TRPO
907861,1.2237095400000002,2,TRPO
907961,1.1984627,2,TRPO
908061,1.21105488,2,TRPO
908161,1.21254842,2,TRPO
908261,1.23292718,2,TRPO
908361,1.23596424,2,TRPO
908461,1.2249151400000002,2,TRPO
908561,1.243536,2,TRPO
908661,1.26412098,2,TRPO
908761,1.27910112,2,TRPO
908861,1.25897862,2,TRPO
908961,1.27428834,2,TRPO
909061,1.2562079000000002,2,TRPO
909161,1.25610642,2,TRPO
909261,1.25600716,2,TRPO
909361,1.25957536,2,TRPO
909461,1.2595558999999998,2,TRPO
909561,1.25761092,2,TRPO
909661,1.23498776,2,TRPO
909761,1.23644878,2,TRPO
909861,1.23655192,2,TRPO
909961,1.22491928,2,TRPO
910061,1.24255154,2,TRPO
910161,1.22702324,2,TRPO
910261,1.2207266799999998,2,TRPO
910361,1.22272382,2,TRPO
910461,1.2469012199999998,2,TRPO
910561,1.24681272,2,TRPO
910661,1.2442675999999997,2,TRPO
910761,1.26190988,2,TRPO
910861,1.28096674,2,TRPO
910961,1.2607490599999998,2,TRPO
911061,1.26198132,2,TRPO
911161,1.2640516199999998,2,TRPO
911261,1.26473088,2,TRPO
911361,1.2720124999999998,2,TRPO
911461,1.2719279999999995,2,TRPO
911561,1.2720687399999997,2,TRPO
911661,1.2833809599999997,2,TRPO
911761,1.2667428199999995,2,TRPO
911861,1.2359177599999998,2,TRPO
911961,1.2561630799999997,2,TRPO
912061,1.2575707199999997,2,TRPO
912161,1.2593805999999996,2,TRPO
912261,1.2422884399999996,2,TRPO
912361,1.23229658,2,TRPO
912461,1.25223662,2,TRPO
912561,1.23212788,2,TRPO
912661,1.2282522800000002,2,TRPO
912761,1.2285964600000003,2,TRPO
912861,1.2327669800000003,2,TRPO
912961,1.2408749000000003,2,TRPO
913061,1.21776198,2,TRPO
913161,1.2306662,2,TRPO
913261,1.23156444,2,TRPO
913361,1.25168304,2,TRPO
913461,1.24763868,2,TRPO
913561,1.24795832,2,TRPO
913661,1.22927606,2,TRPO
913761,1.21814272,2,TRPO
913861,1.22567064,2,TRPO
913961,1.211099,2,TRPO
914061,1.21036782,2,TRPO
914161,1.2085811400000002,2,TRPO
914261,1.2084285200000002,2,TRPO
914361,1.2064166200000004,2,TRPO
914461,1.2039396600000003,2,TRPO
914561,1.2078085000000005,2,TRPO
914661,1.2003419600000005,2,TRPO
914761,1.20571098,2,TRPO
914861,1.22547112,2,TRPO
914961,1.24100104,2,TRPO
915061,1.2420147999999998,2,TRPO
915161,1.2418810199999997,2,TRPO
915261,1.2378813799999997,2,TRPO
915361,1.2456711399999996,2,TRPO
915461,1.2214610599999995,2,TRPO
915561,1.20515702,2,TRPO
915661,1.18954244,2,TRPO
915761,1.17321032,2,TRPO
915861,1.16769694,2,TRPO
915961,1.1617418600000002,2,TRPO
916061,1.1786723600000002,2,TRPO
916161,1.1786400600000002,2,TRPO
916261,1.1985362800000003,2,TRPO
916361,1.1816307,2,TRPO
916461,1.18042562,2,TRPO
916561,1.2002642600000002,2,TRPO
916661,1.19035762,2,TRPO
916761,1.1905004200000002,2,TRPO
916861,1.2016087800000002,2,TRPO
916961,1.1888358000000006,2,TRPO
917061,1.1898814000000002,2,TRPO
917161,1.1891450000000003,2,TRPO
917261,1.2081952800000002,2,TRPO
917361,1.20936254,2,TRPO
917461,1.1899476400000002,2,TRPO
917561,1.20940726,2,TRPO
917661,1.2200837,2,TRPO
917761,1.21086836,2,TRPO
917861,1.20666682,2,TRPO
917961,1.2045818,2,TRPO
918061,1.20830884,2,TRPO
918161,1.1953944000000003,2,TRPO
918261,1.17541916,2,TRPO
918361,1.1551682400000003,2,TRPO
918461,1.1552186400000002,2,TRPO
918561,1.1364901800000002,2,TRPO
918661,1.1360747000000002,2,TRPO
918761,1.1357428200000002,2,TRPO
918861,1.14521602,2,TRPO
918961,1.1639084399999995,2,TRPO
919061,1.1610893,2,TRPO
919161,1.16217784,2,TRPO
919261,1.1826345399999998,2,TRPO
919361,1.20300344,2,TRPO
919461,1.2054693200000002,2,TRPO
919561,1.2059658800000004,2,TRPO
919661,1.2173751200000005,2,TRPO
919761,1.2125924400000003,2,TRPO
919861,1.1931332600000004,2,TRPO
919961,1.1950596200000003,2,TRPO
920061,1.1877266400000002,2,TRPO
920161,1.1874509600000005,2,TRPO
920261,1.19014112,2,TRPO
920361,1.20296284,2,TRPO
920461,1.2271249,2,TRPO
920561,1.2314818799999998,2,TRPO
920661,1.22976962,2,TRPO
920761,1.2277975,2,TRPO
920861,1.22072682,2,TRPO
920961,1.2292171400000005,2,TRPO
921061,1.20811394,2,TRPO
921161,1.20220538,2,TRPO
921261,1.17697324,2,TRPO
921361,1.1927702,2,TRPO
921461,1.21411954,2,TRPO
921561,1.19412686,2,TRPO
921661,1.20404276,2,TRPO
921761,1.20412322,2,TRPO
921861,1.21550364,2,TRPO
921961,1.22690402,2,TRPO
922061,1.24594112,2,TRPO
922161,1.2471540799999998,2,TRPO
922261,1.21433454,2,TRPO
922361,1.22376584,2,TRPO
922461,1.24132746,2,TRPO
922561,1.21546702,2,TRPO
922661,1.2286380599999998,2,TRPO
922761,1.23401384,2,TRPO
922861,1.2195559999999999,2,TRPO
922961,1.2414815000000001,2,TRPO
923061,1.24690088,2,TRPO
923161,1.24734896,2,TRPO
923261,1.26266832,2,TRPO
923361,1.2634472,2,TRPO
923461,1.2629345600000002,2,TRPO
923561,1.2584748,2,TRPO
923661,1.25750016,2,TRPO
923761,1.2574399200000002,2,TRPO
923861,1.2479259399999998,2,TRPO
923961,1.2292323,2,TRPO
924061,1.25056206,2,TRPO
924161,1.26811158,2,TRPO
924261,1.26800618,2,TRPO
924361,1.26776146,2,TRPO
924461,1.2643147399999997,2,TRPO
924561,1.2636681200000002,2,TRPO
924661,1.26341962,2,TRPO
924761,1.2615528599999997,2,TRPO
924861,1.2606749199999998,2,TRPO
924961,1.2538154199999998,2,TRPO
925061,1.2424841599999996,2,TRPO
925161,1.2619673599999996,2,TRPO
925261,1.2695194,2,TRPO
925361,1.2478836799999995,2,TRPO
925461,1.2243931599999998,2,TRPO
925561,1.2185703999999995,2,TRPO
925661,1.2203050599999996,2,TRPO
925761,1.2223017199999997,2,TRPO
925861,1.2218480999999997,2,TRPO
925961,1.2355004999999997,2,TRPO
926061,1.2569364599999997,2,TRPO
926161,1.2671165399999995,2,TRPO
926261,1.2733041199999997,2,TRPO
926361,1.25713526,2,TRPO
926461,1.23192714,2,TRPO
926561,1.24173408,2,TRPO
926661,1.2494092,2,TRPO
926761,1.24567242,2,TRPO
926861,1.233689,2,TRPO
926961,1.2261438400000004,2,TRPO
927061,1.2146473800000002,2,TRPO
927161,1.22981198,2,TRPO
927261,1.2436431200000002,2,TRPO
927361,1.2583855,2,TRPO
927461,1.2603375800000003,2,TRPO
927561,1.26749726,2,TRPO
927661,1.2661051,2,TRPO
927761,1.27045402,2,TRPO
927861,1.2896021200000003,2,TRPO
927961,1.26782464,2,TRPO
928061,1.2630567,2,TRPO
928161,1.2648781999999998,2,TRPO
928261,1.24873008,2,TRPO
928361,1.2484873600000002,2,TRPO
928461,1.2480506200000003,2,TRPO
928561,1.2593581400000002,2,TRPO
928661,1.2684083200000005,2,TRPO
928761,1.2667027600000005,2,TRPO
928861,1.2657337400000002,2,TRPO
928961,1.28156894,2,TRPO
929061,1.2766476999999998,2,TRPO
929161,1.2709478200000002,2,TRPO
929261,1.2511233200000005,2,TRPO
929361,1.2531648000000002,2,TRPO
929461,1.2565279000000005,2,TRPO
929561,1.2558192200000005,2,TRPO
929661,1.2748147000000003,2,TRPO
929761,1.2914551000000003,2,TRPO
929861,1.2923359800000005,2,TRPO
929961,1.30059432,2,TRPO
930061,1.30485266,2,TRPO
930161,1.30377174,2,TRPO
930261,1.31690908,2,TRPO
930361,1.3187882199999998,2,TRPO
930461,1.3252206199999998,2,TRPO
930561,1.3447659599999997,2,TRPO
930661,1.34404604,2,TRPO
930761,1.3442433400000002,2,TRPO
930861,1.34481278,2,TRPO
930961,1.3485221800000002,2,TRPO
931061,1.3486812800000003,2,TRPO
931161,1.3444307200000003,2,TRPO
931261,1.34363942,2,TRPO
931361,1.3444236800000005,2,TRPO
931461,1.3691654200000003,2,TRPO
931561,1.3583769400000003,2,TRPO
931661,1.3410856000000002,2,TRPO
931761,1.3545180600000004,2,TRPO
931861,1.3750937800000005,2,TRPO
931961,1.3635064600000004,2,TRPO
932061,1.3557223600000003,2,TRPO
932161,1.3233604400000003,2,TRPO
932261,1.3318036800000002,2,TRPO
932361,1.3286336600000002,2,TRPO
932461,1.3027365600000005,2,TRPO
932561,1.3219548,2,TRPO
932661,1.3178017400000002,2,TRPO
932761,1.2966453800000004,2,TRPO
932861,1.2750959800000004,2,TRPO
932961,1.2857885000000002,2,TRPO
933061,1.28419232,2,TRPO
933161,1.3033370400000002,2,TRPO
933261,1.3041812200000005,2,TRPO
933361,1.29930574,2,TRPO
933461,1.3171015400000003,2,TRPO
933561,1.30933856,2,TRPO
933661,1.3003147600000002,2,TRPO
933761,1.3024091000000002,2,TRPO
933861,1.30323584,2,TRPO
933961,1.30536554,2,TRPO
934061,1.29024072,2,TRPO
934161,1.29850082,2,TRPO
934261,1.29274248,2,TRPO
934361,1.2728469,2,TRPO
934461,1.2651340000000002,2,TRPO
934561,1.2850432200000002,2,TRPO
934661,1.2671631200000002,2,TRPO
934761,1.2526927800000005,2,TRPO
934861,1.2514696200000002,2,TRPO
934961,1.2324679200000002,2,TRPO
935061,1.2440215600000004,2,TRPO
935161,1.2233291600000002,2,TRPO
935261,1.2015778200000005,2,TRPO
935361,1.2013126800000005,2,TRPO
935461,1.1947872400000004,2,TRPO
935561,1.185885,2,TRPO
935661,1.1855699,2,TRPO
935761,1.1806869800000002,2,TRPO
935861,1.19606842,2,TRPO
935961,1.1786919400000002,2,TRPO
936061,1.1613311000000002,2,TRPO
936161,1.1604861599999998,2,TRPO
936261,1.16105956,2,TRPO
936361,1.17606462,2,TRPO
936461,1.16820988,2,TRPO
936561,1.16767826,2,TRPO
936661,1.18407084,2,TRPO
936761,1.1888605799999998,2,TRPO
936861,1.1670927399999995,2,TRPO
936961,1.1821343399999995,2,TRPO
937061,1.18250428,2,TRPO
937161,1.2165928,2,TRPO
937261,1.21577582,2,TRPO
937361,1.20191634,2,TRPO
937461,1.2084469999999998,2,TRPO
937561,1.18886992,2,TRPO
937661,1.17061344,2,TRPO
937761,1.1875136999999998,2,TRPO
937861,1.1857383599999998,2,TRPO
937961,1.19481,2,TRPO
938061,1.19636648,2,TRPO
938161,1.176492,2,TRPO
938261,1.1803717800000002,2,TRPO
938361,1.18374522,2,TRPO
938461,1.1661406200000002,2,TRPO
938561,1.1870669,2,TRPO
938661,1.1934716799999998,2,TRPO
938761,1.1926579999999998,2,TRPO
938861,1.1904886399999997,2,TRPO
938961,1.1713761399999996,2,TRPO
939061,1.1727671999999991,2,TRPO
939161,1.1512154599999995,2,TRPO
939261,1.1751051199999996,2,TRPO
939361,1.1741484399999995,2,TRPO
939461,1.1817580199999995,2,TRPO
939561,1.1707157599999998,2,TRPO
939661,1.16919854,2,TRPO
939761,1.16908966,2,TRPO
939861,1.17019658,2,TRPO
939961,1.16870966,2,TRPO
940061,1.1705112800000002,2,TRPO
940161,1.1721424999999999,2,TRPO
940261,1.1645988200000004,2,TRPO
940361,1.1844635800000003,2,TRPO
940461,1.1873476400000005,2,TRPO
940561,1.1983775800000005,2,TRPO
940661,1.1994087600000003,2,TRPO
940761,1.2235433600000003,2,TRPO
940861,1.2269634400000005,2,TRPO
940961,1.2443451800000005,2,TRPO
941061,1.2413261800000002,2,TRPO
941161,1.2404639400000002,2,TRPO
941261,1.2384508600000002,2,TRPO
941361,1.2398082600000002,2,TRPO
941461,1.2281882,2,TRPO
941561,1.2223619200000002,2,TRPO
941661,1.2226203400000002,2,TRPO
941761,1.20328782,2,TRPO
941861,1.22360792,2,TRPO
941961,1.22725028,2,TRPO
942061,1.2272029800000004,2,TRPO
942161,1.2104439000000002,2,TRPO
942261,1.20297964,2,TRPO
942361,1.22478378,2,TRPO
942461,1.22478986,2,TRPO
942561,1.22474638,2,TRPO
942661,1.24548104,2,TRPO
942761,1.2291328599999998,2,TRPO
942861,1.2335457,2,TRPO
942961,1.23021428,2,TRPO
943061,1.2475891000000001,2,TRPO
943161,1.2470926600000003,2,TRPO
943261,1.24308458,2,TRPO
943361,1.24354888,2,TRPO
943461,1.2443847,2,TRPO
943561,1.24337098,2,TRPO
943661,1.2584417,2,TRPO
943761,1.27353708,2,TRPO
943861,1.2750316599999998,2,TRPO
943961,1.27602708,2,TRPO
944061,1.29449306,2,TRPO
944161,1.2907776599999998,2,TRPO
944261,1.2711625999999998,2,TRPO
944361,1.2853231399999996,2,TRPO
944461,1.3044303999999998,2,TRPO
944561,1.2967096599999997,2,TRPO
944661,1.29657992,2,TRPO
944761,1.29662346,2,TRPO
944861,1.2967661,2,TRPO
944961,1.29844546,2,TRPO
945061,1.27990196,2,TRPO
945161,1.28079012,2,TRPO
945261,1.2979341,2,TRPO
945361,1.27675848,2,TRPO
945461,1.27822254,2,TRPO
945561,1.26794692,2,TRPO
945661,1.26778152,2,TRPO
945761,1.25643178,2,TRPO
945861,1.23732444,2,TRPO
945961,1.2196692,2,TRPO
946061,1.2230490000000005,2,TRPO
946161,1.22459336,2,TRPO
946261,1.2258452400000002,2,TRPO
946361,1.2074476,2,TRPO
946461,1.22271494,2,TRPO
946561,1.25008462,2,TRPO
946661,1.23075508,2,TRPO
946761,1.23551644,2,TRPO
946861,1.21606194,2,TRPO
946961,1.2080210399999998,2,TRPO
947061,1.22804066,2,TRPO
947161,1.22764006,2,TRPO
947261,1.2406113200000002,2,TRPO
947361,1.2211235,2,TRPO
947461,1.23940566,2,TRPO
947561,1.26018262,2,TRPO
947661,1.2621492200000004,2,TRPO
947761,1.2717258800000002,2,TRPO
947861,1.28977302,2,TRPO
947961,1.27553442,2,TRPO
948061,1.25654184,2,TRPO
948161,1.27328882,2,TRPO
948261,1.2708486200000002,2,TRPO
948361,1.27218072,2,TRPO
948461,1.26618226,2,TRPO
948561,1.2461500799999998,2,TRPO
948661,1.2250963,2,TRPO
948761,1.21080366,2,TRPO
948861,1.22795998,2,TRPO
948961,1.23283896,2,TRPO
949061,1.21531474,2,TRPO
949161,1.23620204,2,TRPO
949261,1.2343632,2,TRPO
949361,1.2214303999999998,2,TRPO
949461,1.20203128,2,TRPO
949561,1.2018322600000002,2,TRPO
949661,1.2031243800000002,2,TRPO
949761,1.2031136800000004,2,TRPO
949861,1.2019811600000003,2,TRPO
949961,1.2020204200000002,2,TRPO
950061,1.2185118600000002,2,TRPO
950161,1.2302695800000003,2,TRPO
950261,1.2228571400000003,2,TRPO
950361,1.2401670400000002,2,TRPO
950461,1.2368413800000002,2,TRPO
950561,1.2403596600000002,2,TRPO
950661,1.25699448,2,TRPO
950761,1.2489150400000002,2,TRPO
950861,1.24916328,2,TRPO
950961,1.2479692800000004,2,TRPO
951061,1.2481457,2,TRPO
951161,1.24829018,2,TRPO
951261,1.24823074,2,TRPO
951361,1.2502941,2,TRPO
951461,1.2531328000000002,2,TRPO
951561,1.25189884,2,TRPO
951661,1.27335932,2,TRPO
951761,1.27269996,2,TRPO
951861,1.28423206,2,TRPO
951961,1.2933323399999996,2,TRPO
952061,1.2724513799999997,2,TRPO
952161,1.2728296799999996,2,TRPO
952261,1.2768933999999996,2,TRPO
952361,1.2765340199999995,2,TRPO
952461,1.2571934399999998,2,TRPO
952561,1.2555658999999997,2,TRPO
952661,1.2349543399999996,2,TRPO
952761,1.2259680599999996,2,TRPO
952861,1.2079356999999995,2,TRPO
952961,1.2065091199999995,2,TRPO
953061,1.1902268599999994,2,TRPO
953161,1.1941897399999994,2,TRPO
953261,1.1961498399999997,2,TRPO
953361,1.1940475399999997,2,TRPO
953461,1.1997403799999995,2,TRPO
953561,1.2082409199999995,2,TRPO
953661,1.2267171199999998,2,TRPO
953761,1.22638978,2,TRPO
953861,1.2134649999999998,2,TRPO
953961,1.2087307399999998,2,TRPO
954061,1.2262901199999998,2,TRPO
954161,1.22825398,2,TRPO
954261,1.23770606,2,TRPO
954361,1.23692684,2,TRPO
954461,1.23319054,2,TRPO
954561,1.2299584400000003,2,TRPO
954661,1.2282770399999998,2,TRPO
954761,1.22777808,2,TRPO
954861,1.2235074,2,TRPO
954961,1.2230397599999998,2,TRPO
955061,1.2213339400000005,2,TRPO
955161,1.2090666600000002,2,TRPO
955261,1.22883014,2,TRPO
955361,1.21143922,2,TRPO
955461,1.21451178,2,TRPO
955561,1.20186558,2,TRPO
955661,1.1797214800000002,2,TRPO
955761,1.1729607400000002,2,TRPO
955861,1.16832298,2,TRPO
955961,1.1680734000000002,2,TRPO
956061,1.16761044,2,TRPO
956161,1.1766785,2,TRPO
956261,1.1726429400000002,2,TRPO
956361,1.18108996,2,TRPO
956461,1.1659376600000002,2,TRPO
956561,1.14441234,2,TRPO
956661,1.12466372,2,TRPO
956761,1.13539442,2,TRPO
956861,1.13674648,2,TRPO
956961,1.1329906,2,TRPO
957061,1.1205474000000002,2,TRPO
957161,1.13754524,2,TRPO
957261,1.11794684,2,TRPO
957361,1.11689364,2,TRPO
957461,1.1143229999999995,2,TRPO
957561,1.09943506,2,TRPO
957661,1.1004081,2,TRPO
957761,1.0990384000000002,2,TRPO
957861,1.09944876,2,TRPO
957961,1.1154531200000002,2,TRPO
958061,1.1502902800000006,2,TRPO
958161,1.1297882600000002,2,TRPO
958261,1.1291887000000005,2,TRPO
958361,1.12965044,2,TRPO
958461,1.14682848,2,TRPO
958561,1.1387091999999999,2,TRPO
958661,1.13300706,2,TRPO
958761,1.15334906,2,TRPO
958861,1.14786486,2,TRPO
958961,1.1661607799999998,2,TRPO
959061,1.1562998599999998,2,TRPO
959161,1.1361279799999997,2,TRPO
959261,1.1452110199999996,2,TRPO
959361,1.1456330399999997,2,TRPO
959461,1.1480613599999996,2,TRPO
959561,1.1517140599999998,2,TRPO
959661,1.15700894,2,TRPO
959761,1.1561336399999995,2,TRPO
959861,1.1810008999999997,2,TRPO
959961,1.1913788399999998,2,TRPO
960061,1.1770272399999997,2,TRPO
960161,1.19234244,2,TRPO
960261,1.17442942,2,TRPO
960361,1.1741524000000003,2,TRPO
960461,1.17459694,2,TRPO
960561,1.1745802200000002,2,TRPO
960661,1.1802297200000005,2,TRPO
960761,1.1849432600000005,2,TRPO
960861,1.1872544800000004,2,TRPO
960961,1.1885072200000006,2,TRPO
961061,1.1886103600000004,2,TRPO
961161,1.1785247600000002,2,TRPO
961261,1.2021390400000005,2,TRPO
961361,1.1927540200000002,2,TRPO
961461,1.1879257200000002,2,TRPO
961561,1.1906769800000003,2,TRPO
961661,1.20816354,2,TRPO
961761,1.2156975,2,TRPO
961861,1.2231059999999998,2,TRPO
961961,1.22416368,2,TRPO
962061,1.25405692,2,TRPO
962161,1.2347789599999996,2,TRPO
962261,1.2346287399999998,2,TRPO
962361,1.23064358,2,TRPO
962461,1.23342776,2,TRPO
962561,1.24711674,2,TRPO
962661,1.2459559000000002,2,TRPO
962761,1.2470832000000005,2,TRPO
962861,1.26282472,2,TRPO
962961,1.2579307199999998,2,TRPO
963061,1.23927314,2,TRPO
963161,1.2591518799999997,2,TRPO
963261,1.2541625199999995,2,TRPO
963361,1.2478490599999994,2,TRPO
963461,1.2254310199999994,2,TRPO
963561,1.224389579999999,2,TRPO
963661,1.2307821799999994,2,TRPO
963761,1.2107202399999994,2,TRPO
963861,1.2084378799999995,2,TRPO
963961,1.2083988999999995,2,TRPO
964061,1.21580862,2,TRPO
964161,1.2145586000000002,2,TRPO
964261,1.1969605200000002,2,TRPO
964361,1.21628262,2,TRPO
964461,1.2380219800000003,2,TRPO
964561,1.251960940000001,2,TRPO
964661,1.2486541800000004,2,TRPO
964761,1.2699658800000009,2,TRPO
964861,1.2464148000000004,2,TRPO
964961,1.2338441600000003,2,TRPO
965061,1.2318103800000004,2,TRPO
965161,1.2132430000000003,2,TRPO
965261,1.20794434,2,TRPO
965361,1.20952432,2,TRPO
965461,1.20118784,2,TRPO
965561,1.19235126,2,TRPO
965661,1.19175982,2,TRPO
965761,1.19276774,2,TRPO
965861,1.19264776,2,TRPO
965961,1.1975916400000002,2,TRPO
966061,1.21625176,2,TRPO
966161,1.21270866,2,TRPO
966261,1.2094971,2,TRPO
966361,1.2101848199999998,2,TRPO
966461,1.20691362,2,TRPO
966561,1.2139765,2,TRPO
966661,1.1973169199999998,2,TRPO
966761,1.1743091,2,TRPO
966861,1.1550316,2,TRPO
966961,1.13869948,2,TRPO
967061,1.1289173000000001,2,TRPO
967161,1.12888046,2,TRPO
967261,1.12826698,2,TRPO
967361,1.1303930600000005,2,TRPO
967461,1.14515952,2,TRPO
967561,1.1277832199999998,2,TRPO
967661,1.126087,2,TRPO
967761,1.14050944,2,TRPO
967861,1.11967378,2,TRPO
967961,1.10620028,2,TRPO
968061,1.1039008600000002,2,TRPO
968161,1.0811692000000004,2,TRPO
968261,1.0992940600000003,2,TRPO
968361,1.1106769200000002,2,TRPO
968461,1.13302806,2,TRPO
968561,1.13443206,2,TRPO
968661,1.1161011199999995,2,TRPO
968761,1.1310145,2,TRPO
968861,1.12455876,2,TRPO
968961,1.12287486,2,TRPO
969061,1.12099508,2,TRPO
969161,1.1243142,2,TRPO
969261,1.12603554,2,TRPO
969361,1.10682176,2,TRPO
969461,1.08565832,2,TRPO
969561,1.070655,2,TRPO
969661,1.062815,2,TRPO
969761,1.04206102,2,TRPO
969861,1.03823072,2,TRPO
969961,1.03139032,2,TRPO
970061,1.03657922,2,TRPO
970161,1.05889994,2,TRPO
970261,1.05880336,2,TRPO
970361,1.0559886,2,TRPO
970461,1.0699591599999998,2,TRPO
970561,1.0987138999999997,2,TRPO
970661,1.08488462,2,TRPO
970761,1.08586064,2,TRPO
970861,1.08748546,2,TRPO
970961,1.07525736,2,TRPO
971061,1.07512234,2,TRPO
971161,1.09922354,2,TRPO
971261,1.1002183799999998,2,TRPO
971361,1.1000049599999997,2,TRPO
971461,1.1025337999999996,2,TRPO
971561,1.1145177599999996,2,TRPO
971661,1.1328112199999998,2,TRPO
971761,1.1386409799999997,2,TRPO
971861,1.1354357999999998,2,TRPO
971961,1.1356232599999998,2,TRPO
972061,1.12387614,2,TRPO
972161,1.12623858,2,TRPO
972261,1.1248041799999997,2,TRPO
972361,1.12538922,2,TRPO
972461,1.10876888,2,TRPO
972561,1.10753442,2,TRPO
972661,1.1097368599999995,2,TRPO
972761,1.0905189399999995,2,TRPO
972861,1.1108819399999996,2,TRPO
972961,1.11201552,2,TRPO
973061,1.12036198,2,TRPO
973161,1.1364915999999998,2,TRPO
973261,1.14204762,2,TRPO
973361,1.13375818,2,TRPO
973461,1.11498908,2,TRPO
973561,1.11523322,2,TRPO
973661,1.1194905600000002,2,TRPO
973761,1.1020887200000002,2,TRPO
973861,1.1076942200000002,2,TRPO
973961,1.1034746800000002,2,TRPO
974061,1.0855503400000002,2,TRPO
974161,1.09862392,2,TRPO
974261,1.10489702,2,TRPO
974361,1.1022970200000002,2,TRPO
